DATAFLOW,LAST UPDATE,freq,sex,isced11,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,FI,2018,17.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,FI,2019,16.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,FI,2020,19.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,FI,2021,19.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,FI,2022,17.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,FI,2023,17.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,FR,2009,13.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,FR,2010,14.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,FR,2011,14.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,FR,2012,15.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,FR,2013,16.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,FR,2014,15.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,FR,2015,16.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,FR,2016,17.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,FR,2017,16.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,FR,2018,15.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,FR,2019,15.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,FR,2020,14.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,FR,2021,14.1,d
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,FR,2022,12.8,d
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,FR,2023,13.0,d
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HR,2009,9.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HR,2010,10.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HR,2011,15.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HR,2012,17.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HR,2013,19.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HR,2014,26.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HR,2015,21.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HR,2016,17.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HR,2017,20.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HR,2018,11.4,u
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HR,2019,7.5,u
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HR,2020,10.4,u
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HR,2021,12.1,u
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HR,2022,14.0,u
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HR,2023,12.5,bu
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HU,2009,20.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HU,2010,21.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HU,2011,23.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HU,2012,23.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HU,2013,22.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HU,2014,18.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HU,2015,17.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HU,2016,12.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HU,2017,11.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HU,2018,10.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HU,2019,9.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HU,2020,10.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HU,2021,11.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HU,2022,11.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,HU,2023,13.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IE,2010,16.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IE,2011,19.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IE,2012,21.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IE,2013,20.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IE,2014,18.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IE,2015,15.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IE,2016,13.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IE,2017,11.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IE,2018,11.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IE,2019,9.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IE,2020,9.0,u
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IE,2021,13.4,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IE,2022,10.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IE,2023,10.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IS,2009,7.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IS,2010,9.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IS,2011,8.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IS,2012,9.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IS,2013,7.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IS,2014,5.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IS,2015,6.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IS,2016,4.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IS,2017,4.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IS,2018,4.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IS,2019,4.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IS,2020,7.7,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IS,2021,9.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IS,2022,6.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IS,2023,6.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IT,2009,12.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IT,2010,12.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IT,2011,12.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IT,2012,15.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IT,2013,17.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IT,2014,18.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IT,2015,16.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IT,2016,17.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IT,2017,17.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IT,2018,17.1,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IT,2019,16.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IT,2020,15.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IT,2021,16.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IT,2022,14.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,IT,2023,14.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LT,2009,24.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LT,2010,34.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LT,2011,34.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LT,2012,31.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LT,2013,35.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LT,2014,32.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LT,2015,27.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LT,2016,23.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LT,2017,16.8,u
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LT,2018,15.5,u
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LT,2019,20.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LT,2020,22.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LT,2021,17.6,u
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LT,2022,20.4,u
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LT,2023,17.1,u
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LU,2009,9.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LU,2010,6.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LU,2011,10.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LU,2012,8.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LU,2013,11.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LU,2014,9.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LU,2015,11.4,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LU,2016,10.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LU,2017,9.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LU,2018,9.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LU,2019,8.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LU,2020,12.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LU,2021,7.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LU,2022,9.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LU,2023,11.0,u
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LV,2009,22.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LV,2010,26.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LV,2011,25.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LV,2012,30.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LV,2013,26.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LV,2014,24.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LV,2015,23.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LV,2016,17.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LV,2017,19.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LV,2018,16.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LV,2019,11.8,u
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LV,2020,16.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LV,2021,18.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LV,2022,14.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,LV,2023,13.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,ME,2011,38.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,ME,2012,38.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,ME,2013,43.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,ME,2014,33.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,ME,2015,30.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,ME,2016,23.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,ME,2017,26.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,ME,2018,25.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,ME,2019,33.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,ME,2020,41.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MK,2009,40.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MK,2010,36.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MK,2011,33.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MK,2012,32.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MK,2013,32.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MK,2014,31.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MK,2015,27.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MK,2016,26.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MK,2017,20.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MK,2018,18.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MK,2019,28.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MK,2020,17.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MT,2009,11.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MT,2010,11.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MT,2011,11.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MT,2012,12.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MT,2013,11.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MT,2014,9.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MT,2015,10.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MT,2016,10.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MT,2017,8.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MT,2018,5.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MT,2019,6.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MT,2020,8.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MT,2021,5.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MT,2022,2.8,u
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,MT,2023,4.7,u
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NL,2009,9.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NL,2010,10.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NL,2011,10.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NL,2012,11.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NL,2013,12.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NL,2014,13.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NL,2015,13.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NL,2016,12.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NL,2017,11.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NL,2018,9.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NL,2019,8.0,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NL,2020,9.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NL,2021,8.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NL,2022,6.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NL,2023,6.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NO,2009,6.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NO,2010,8.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NO,2011,8.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NO,2012,7.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NO,2013,10.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NO,2014,8.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NO,2015,11.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NO,2016,11.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NO,2017,11.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NO,2018,10.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NO,2019,9.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NO,2020,11.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NO,2021,11.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NO,2022,7.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED0-2,Y15-74,PC_ACT,NO,2023,9.0,
